# gate_wiring.tsv — THE ONE POPULATION OF scripts/test_gate_*.sh, WITH A CLASS COLUMN.
#
# ⛔ READ scripts/util_gate_wiring.py BEFORE EDITING THIS FILE BY HAND. It is the only thing that writes it,
#    and every rule below is enforced there rather than trusted here.
#
# WHY IT IS ONE FILE AND NOT TWO. hq_S asked for the RULING/TASK split by analogy to UNGRADABLE vs UNGRADED,
# and offered two files or one file with a class column. ONE FILE, because THE FAILURE WE BOTH FEAR IS A NAME
# THAT APPEARS IN NEITHER LIST, and two files make that state easy to reach and hard to see. The property
# worth protecting is not "each list is right", it is "EVERY NAME IS IN EXACTLY ONE BUCKET" — and only a
# single population can check that.
#
# columns: gate <TAB> class <TAB> reason <TAB> declared_by <TAB> declared_utc
#   WIRED   reachable from `make test` / `make test-postoffice` today. MEASURED, so no reason and no declarer.
#           ⛔ A WIRED name that stops being reachable is THE REFUSAL this file exists for, and the check
#           NAMES it. The floor is the SET OF NAMES, never the count: 64 to 64 with one name
#           dropped and another added is a green ratchet over a real regression.
#   RULING  deliberately out of make test. ⛔ REASON AND DECLARER REQUIRED, refused if blank, taken at the
#           moment of exemption from the person exempting it. An exemption list that accepts a blank reason
#           is the new silent backlog with a tidier name.
#   TASK    unwired, and nobody has ruled. THE DEBT. Capped by TASK-CEILING below, which `adopt` lowers and
#           never raises, so a newly landed unwired gate cannot join it silently: its author's two honest
#           options are WIRE IT or RULE IT WITH A REASON.
#
# ⭐ THE STATE AT INSTALLATION (measured 2026-09-06, hq_T, row requested by hq_S / ceo CEO-326):
#   282 gates on disk · 92 reachable · 8 ruled out · 181 TASK.
#   UNWIRED IS THE NORM HERE, roughly two in three — which is why this is a RATCHET and not the census that
#   was asked for. A check that arrives red on 181 lines is muted on day one, and a muted check is worse than
#   no check because it looks like coverage. The 181 are a NAMED, MEASURED debt with a number that can only
#   go down; they are NOT refused.
# ⛔ THE FIRST MEASUREMENT SAID 64 REACHABLE AND 207 TASK, AND IT WAS WRONG BY 22 GATES — kept here because it
#   is the most reusable thing this file knows. `make preflight` landed the same day, reading its 31 arms from
#   scripts/preflight_arms.txt rather than naming them in the recipe, so `make -n preflight` names NO gate
#   while running all of them, and 22 gates that ARE run were confidently filed as run by nothing. ⭐ THE
#   MOMENT A TARGET READS ITS POPULATION FROM A FILE, EXPANDING THE RECIPE STOPS ANSWERING THE QUESTION YOU
#   ASKED. util_gate_wiring.py now follows that one indirection, and its selftest pins it.
# ⛔ AND THE RULING COLUMN IS NEARLY EMPTY ON PURPOSE. Every unwired gate was read looking for one that says
#   in its own header that it is deliberately out of the recipe. NOT ONE DOES. The 8 below are the ceo's
#   ruling of 2026-09-03, quoted from the Makefile's own test-postoffice header — cited, not invented.
#   Everything else is TASK because nobody has ruled, which is the honest word for it.
# TASK-CEILING: 165
# 166 -> 165 (coo 2026-09-25): test_gate_diag_regs_survive.sh retired -- its r10 statement number was removed by design at 2a81a02db, and r11 cannot stand in, because a later box stamp masks a planted clobber; the survival property is test_gate_rtx_entries_keep_the_rtcc_four.sh's.
test_gate_mint_op_is_one_numbering.sh	WIRED	-	-	-
test_gate_mint_refuses_a_prose_donewhen.sh	WIRED	-	-	-
test_gate_mode_line2_is_self_consistent.sh	WIRED	-	-	-
test_gate_monitor_a_long_run_agrees_past_one_hundred_thousand_events.sh	WIRED	-	-	-
test_gate_monitor_an_untyped_value_grades_ungraded_never_agree.sh	WIRED	-	-	-
test_gate_monitor_refuses_when_a_participant_never_starts.sh	WIRED	-	-	-
test_gate_monitor_run_runs_its_subject_in_a_scratch_mirror.sh	WIRED	-	-	-
test_gate_next_honours_the_lane_cut.sh	WIRED	-	-	-
test_gate_no_bb_bin_t.sh	WIRED	-	-	-
test_gate_no_bench_kernel_qualifies_for_gva_demotion.sh	WIRED	-	-	-
test_gate_no_c_to_bb.sh	WIRED	-	-	-
test_gate_no_c_to_bb_ratchet.sh	WIRED	-	-	-
test_gate_no_handencoded_bytes.sh	WIRED	-	-	-
test_gate_no_implicit_declarations.sh	WIRED	-	-	-
test_gate_no_language_discriminator_in_the_runtime.sh	WIRED	-	-	-
test_gate_no_library_is_ungradable_and_every_container_names_its_measurement.sh	WIRED	-	-	-
test_gate_no_master_ref_is_an_ast_dump.sh	WIRED	-	-	-
test_gate_no_o2_arm_in_scripts.sh	WIRED	-	-	-
test_gate_no_ref_pins_oracle_internal_state.sh	WIRED	-	-	-
test_gate_no_stored_code_address_in_the_prolog_gate.sh	WIRED	-	-	-
test_gate_no_unnamed_holes_in_an_activation_frame.sh	WIRED	-	-	-
test_gate_no_vstack.sh	WIRED	-	-	-
test_gate_no_weak_abort_stub.sh	WIRED	-	-	-
test_gate_no_worktree_blind_subject.sh	WIRED	-	-	-
test_gate_no_xfail_survives.sh	WIRED	-	-	-
test_gate_no_zeta_frame_switches.sh	WIRED	-	-	-
test_gate_nreturn_by_name_value_broken.sh	WIRED	-	-	-
test_gate_one_runner_one_board.sh	WIRED	-	-	-
test_gate_orphaned_witnesses_do_not_grow.sh	WIRED	-	-	-
test_gate_our_files_are_lf.sh	WIRED	-	-	-
test_gate_outside_baseline_rows_name_a_live_measurement.sh	WIRED	-	-	-
test_gate_package_runners_grade_a_library_through_its_driver.sh	WIRED	-	-	-
test_gate_package_runners_print_the_inventory.sh	WIRED	-	-	-
test_gate_parser_generated_files_in_sync.sh	WIRED	-	-	-
test_gate_pas_a_blocks_declaration_parts_come_in_iso_order.sh	WIRED	-	-	-
test_gate_pas_a_call_carries_as_many_actuals_as_formals.sh	WIRED	-	-	-
test_gate_pas_a_case_statement_with_no_matching_constant_is_an_error.sh	WIRED	-	-	-
test_gate_pas_a_char_subrange_variable_holds_chars.sh	WIRED	-	-	-
test_gate_pas_a_character_string_is_never_empty.sh	WIRED	-	-	-
test_gate_pas_a_file_carries_its_iso_mode_and_says_so.sh	WIRED	-	-	-
test_gate_pas_a_file_component_is_never_itself_a_file.sh	WIRED	-	-	-
test_gate_pas_a_for_statement_stays_inside_its_control_variables_type.sh	WIRED	-	-	-
test_gate_pas_a_forward_declared_parameters_record_fields_resolve.sh	WIRED	-	-	-
test_gate_pas_a_goto_leaves_its_routine_for_an_enclosing_label.sh	WIRED	-	-	-
test_gate_pas_a_goto_never_enters_a_structured_statement.sh	WIRED	-	-	-
test_gate_pas_a_literal_is_assignment_compatible_with_its_variable.sh	WIRED	-	-	-
test_gate_pas_a_mod_divisor_is_positive.sh	WIRED	-	-	-
test_gate_pas_a_monadic_sign_takes_only_a_number.sh	WIRED	-	-	-
test_gate_pas_a_named_array_of_records_keeps_its_fields.sh	WIRED	-	-	-
test_gate_pas_a_number_never_touches_a_following_word.sh	WIRED	-	-	-
test_gate_pas_a_numeric_literal_fits_what_scrip_represents.sh	WIRED	-	-	-
test_gate_pas_a_record_wider_than_the_field_table_still_resolves_its_variant_tags.sh	WIRED	-	-	-
test_gate_pas_a_set_member_is_of_an_ordinal_type.sh	WIRED	-	-	-
test_gate_pas_a_subrange_bound_or_case_constant_is_never_real.sh	WIRED	-	-	-
test_gate_pas_a_two_dimensional_array_indexes_the_same_both_ways.sh	WIRED	-	-	-
test_gate_pas_a_type_definition_never_applies_its_own_identifier.sh	WIRED	-	-	-
test_gate_pas_a_variable_is_defined_once_per_variable_declaration_part.sh	WIRED	-	-	-
test_gate_pas_a_variant_case_constant_is_a_value_of_its_tag_type.sh	WIRED	-	-	-
test_gate_pas_a_word_symbol_is_never_defined_as_an_identifier.sh	WIRED	-	-	-
test_gate_pas_an_arithmetic_or_transfer_function_has_a_value.sh	WIRED	-	-	-
test_gate_pas_an_array_keeps_its_declared_low_bound.sh	WIRED	-	-	-
test_gate_pas_an_if_while_or_until_condition_must_be_boolean.sh	WIRED	-	-	-
test_gate_pas_an_index_outside_its_type_is_a_diagnosed_error.sh	WIRED	-	-	-
test_gate_pas_an_ordinal_function_never_takes_a_real.sh	WIRED	-	-	-
test_gate_pas_an_ordinal_function_result_exists_in_its_type.sh	WIRED	-	-	-
test_gate_pas_array_field_elements_keep_their_declared_width.sh	WIRED	-	-	-
test_gate_pas_boolean_write_iso_mod_and_forward_params.sh	WIRED	-	-	-
test_gate_pas_calls_carry_more_than_six_operands.sh	WIRED	-	-	-
test_gate_pas_declared_locals_get_frame_slots.sh	WIRED	-	-	-
test_gate_pas_every_identifier_has_a_defining_point.sh	WIRED	-	-	-
test_gate_pas_exit_leaves_the_routine_it_names.sh	WIRED	-	-	-
test_gate_pas_five_or_more_parameters_arrive.sh	WIRED	-	-	-
test_gate_pas_heap_table_is_a_movable_root.sh	WIRED	-	-	-
test_gate_pas_inline_record_char_fields_print_as_chars.sh	WIRED	-	-	-
test_gate_pas_labels_stay_under_ten_thousand_and_program_parameters_are_distinct.sh	WIRED	-	-	-
test_gate_pas_maxint_is_the_required_constant.sh	WIRED	-	-	-
test_gate_pas_monitor_plug_sends_every_assignment.sh	WIRED	-	-	-
test_gate_pas_nested_record_char_field_prints_as_a_char.sh	WIRED	-	-	-
test_gate_pas_pack_unpack_and_text_get_put.sh	WIRED	-	-	-
test_gate_pas_pack_unpack_stays_inside_the_unpacked_arrays_index_type.sh	WIRED	-	-	-
test_gate_pas_packed_component_is_not_a_var_parameter.sh	WIRED	-	-	-
test_gate_pas_pat_m4_arm_links_and_runs.sh	WIRED	-	-	-
test_gate_pas_port_trace.sh	WIRED	-	-	-
test_gate_pas_read_at_end_of_line_yields_a_space.sh	WIRED	-	-	-
test_gate_pas_readln_and_writeln_require_a_textfile.sh	WIRED	-	-	-
test_gate_pas_real_record_fields_read_back_as_reals.sh	WIRED	-	-	-
test_gate_pas_record_variables_are_scoped_to_their_procedure.sh	WIRED	-	-	-
test_gate_pas_set_constructor_takes_a_subrange_member.sh	WIRED	-	-	-
test_gate_pas_succ_and_pred_keep_their_arguments_type.sh	WIRED	-	-	-
test_gate_pas_typed_files_read_and_write_components.sh	WIRED	-	-	-
test_gate_pas_uplevel_var_parameter_writes_back.sh	WIRED	-	-	-
test_gate_pattern_operand_reentry.sh	WIRED	-	-	-
test_gate_perf_fmt_refuses_a_dark_cell.sh	WIRED	-	-	-
test_gate_picker_autounblock.sh	WIRED	-	-	-
test_gate_picker_lane_table_agrees_with_mode.sh	WIRED	-	-	-
test_gate_pl_a_big_integer_past_the_double_range_raises_float_overflow.sh	WIRED	-	-	-
test_gate_pl_a_binary_stream_has_no_encoding_property.sh	WIRED	-	-	-
test_gate_pl_a_body_less_procedure_returns_a_defined_result.sh	WIRED	-	-	-
test_gate_pl_a_closed_stream_is_not_a_current_stream_argument.sh	WIRED	-	-	-
test_gate_pl_a_cut_redo_reaches_its_own_barrier.sh	WIRED	-	-	-
test_gate_pl_a_meta_called_format_reads_its_empty_argument_list.sh	WIRED	-	-	-
test_gate_pl_a_negative_unbounded_integer_literal_reads_as_its_own_value.sh	WIRED	-	-	-
test_gate_pl_a_prefix_operator_wins_the_write_over_a_postfix_one.sh	WIRED	-	-	-
test_gate_pl_a_quoted_atom_doubles_its_apostrophe.sh	WIRED	-	-	-
test_gate_pl_a_shift_outside_the_int64_window_is_computed_not_wrapped.sh	WIRED	-	-	-
test_gate_pl_a_syntax_error_costs_its_own_clause_and_not_the_file.sh	WIRED	-	-	-
test_gate_pl_a_text_stream_reads_characters_not_bytes.sh	WIRED	-	-	-
test_gate_pl_a_write_to_a_binary_current_output_raises_permission_error.sh	WIRED	-	-	-
test_gate_pl_allsol_goal_is_validated.sh	WIRED	-	-	-
test_gate_pl_an_asserted_atom_survives_a_collection.sh	WIRED	-	-	-
test_gate_pl_an_initialization_goal_may_contain_a_variable.sh	WIRED	-	-	-
test_gate_pl_an_int64_overflow_promotes_to_the_bignum_core_instead_of_raising.sh	WIRED	-	-	-
test_gate_pl_an_opaque_goal_barrier_releases_the_frame_its_goal_carved.sh	WIRED	-	-	-
test_gate_pl_an_operator_atom_operand_is_bracketed.sh	WIRED	-	-	-
test_gate_pl_an_unbounded_integer_is_an_integer_to_arg_functor_and_format.sh	WIRED	-	-	-
test_gate_pl_an_unknown_stream_alias_throws_and_never_dies_silently.sh	WIRED	-	-	-
test_gate_pl_arith_iso_errors_are_catchable.sh	WIRED	-	-	-
test_gate_pl_atom_concat_modes.sh	WIRED	-	-	-
test_gate_pl_atom_name_survives_a_collect_mid_operation.sh	WIRED	-	-	-
test_gate_pl_atom_number_iso_errors.sh	WIRED	-	-	-
test_gate_pl_backslash_c_layout_escape_agrees_with_the_oracle.sh	WIRED	-	-	-
test_gate_pl_bagof_setof_grouping.sh	WIRED	-	-	-
test_gate_pl_big_integer_multiplication_is_exact_at_every_size.sh	WIRED	-	-	-
test_gate_pl_bom_is_written_detected_and_reported.sh	WIRED	-	-	-
test_gate_pl_clause_2_sees_the_clauses_of_its_call.sh	WIRED	-	-	-
test_gate_pl_consult_loads_the_named_file.sh	WIRED	-	-	-
test_gate_pl_ctx_leaf_thunks_cannot_drop_a_ball.sh	WIRED	-	-	-
test_gate_pl_current_op_enumerates_newest_first_over_the_table_of_its_call.sh	WIRED	-	-	-
test_gate_pl_findall_4_serves_a_bound_tail_and_an_unbound_one.sh	WIRED	-	-	-
test_gate_pl_format_column_fill_is_a_character_not_a_byte.sh	WIRED	-	-	-
test_gate_pl_gz6b.sh	WIRED	-	-	-
test_gate_pl_include_splices_in_place_and_ensure_loaded_loads_once.sh	WIRED	-	-	-
test_gate_pl_integer_division_floors_and_int64_overflow_promotes.sh	WIRED	-	-	-
test_gate_pl_iso_rung1_database_builtins_and_call_local_cut.sh	WIRED	-	-	-
test_gate_pl_iso_rung2_runtime_heads_and_meta_call_wrappers.sh	WIRED	-	-	-
test_gate_pl_iso_rung3_current_predicate_generator_and_halt_type_checks.sh	WIRED	-	-	-
test_gate_pl_iso_rung4_run_time_meta_call_of_builtins_through_compiled_wrappers.sh	WIRED	-	-	-
test_gate_pl_iso_rung5_body_conversion_of_a_run_time_goal_list_guard_and_declared_empty_predicates.sh	WIRED	-	-	-
test_gate_pl_iso_rung6_the_soft_cut_if_3_predicate.sh	WIRED	-	-	-
test_gate_pl_iso_rung7_a_cut_inside_a_findall_bagof_setof_goal_has_its_own_barrier.sh	WIRED	-	-	-
test_gate_pl_iso_rung8_an_unbounded_integer_literal_reads_writes_and_computes.sh	WIRED	-	-	-
test_gate_pl_max_integer_is_not_an_evaluable_functor.sh	WIRED	-	-	-
test_gate_pl_max_integer_min_integer_absent_when_bounded_is_false.sh	WIRED	-	-	-
test_gate_pl_meta_call_reaches_control_constructs.sh	WIRED	-	-	-
test_gate_pl_meta_wrapper_does_not_break_m4_declarations.sh	WIRED	-	-	-
test_gate_pl_monitor_dynamic_and_asserted_predicates_are_no_events.sh	WIRED	-	-	-
test_gate_pl_multifile_initialization_runs_every_file.sh	WIRED	-	-	-
test_gate_pl_no_value_stack.sh	WIRED	-	-	-
test_gate_pl_number_syntax_iso.sh	WIRED	-	-	-
test_gate_pl_port_trace_oracle_diff.sh	WIRED	-	-	-
test_gate_pl_portray_reaches_every_subterm_of_print_and_write_term.sh	WIRED	-	-	-
test_gate_pl_print_1_honours_portray_and_costs_nothing_without_it.sh	WIRED	-	-	-
test_gate_pl_quad_regs.sh	WIRED	-	-	-
test_gate_pl_raising_directive_does_not_abort_the_load.sh	WIRED	-	-	-
test_gate_pl_read_raises_catchable_syntax_error.sh	WIRED	-	-	-
test_gate_pl_set_stream_position_round_trips_and_refuses.sh	WIRED	-	-	-
test_gate_pl_stream_arg_errors_are_catchable.sh	WIRED	-	-	-
test_gate_pl_swi_every_shipped_case_is_graded_by_path.sh	WIRED	-	-	-
test_gate_pl_swi_shim_runs_a_forall_test_per_instance.sh	WIRED	-	-	-
test_gate_pl_term_inspection_iso_errors.sh	WIRED	-	-	-
test_gate_pl_the_colon_operator_is_600_xfy.sh	WIRED	-	-	-
test_gate_pl_the_iso_flag_makes_reads_strict_and_integer_division_a_float.sh	WIRED	-	-	-
test_gate_pl_the_query_neck_reads_as_an_atom_and_a_prefix_operator.sh	WIRED	-	-	-
test_gate_pl_trail_mechanism.sh	WIRED	-	-	-
test_gate_pl_two_variables_compare_one_way_only.sh	WIRED	-	-	-
test_gate_pl_wall_us_arity1.sh	WIRED	-	-	-
test_gate_pl_write_1_never_silently_drops_a_term_shape.sh	WIRED	-	-	-
test_gate_pl_xfail_marker_consistent.sh	WIRED	-	-	-
test_gate_polyglot_demos.sh	WIRED	-	-	-
test_gate_postoffice_identity.sh	WIRED	-	-	-
test_gate_pre_commit_refuses_a_conflict_marker.sh	WIRED	-	-	-
test_gate_preflight_arms_stay_cheap.sh	WIRED	-	-	-
test_gate_progress_append_writes_a_row.sh	WIRED	-	-	-
test_gate_progress_configuration_declarations_do_not_regress.sh	WIRED	-	-	-
test_gate_progress_flips_a_program_that_stops_being_graded_went_dark.sh	WIRED	-	-	-
test_gate_progress_flips_a_superseded_undeclared_series_is_not_a_loss.sh	WIRED	-	-	-
test_gate_progress_readers_stream_and_answer_the_same.sh	WIRED	-	-	-
test_gate_progress_records_the_configuration_it_exercised.sh	WIRED	-	-	-
test_gate_progress_rows_carry_the_start_fingerprint.sh	WIRED	-	-	-
test_gate_progress_writer_knows_every_verdict_a_runner_emits.sh	WIRED	-	-	-
test_gate_prolog_bench_runner_holds_the_ref_on_every_angle.sh	WIRED	-	-	-
test_gate_prolog_dynamic_predicate_with_file_clauses.sh	WIRED	-	-	-
test_gate_queue_census_placeholder_arm.sh	WIRED	-	-	-
test_gate_raku_paren_call_passes_its_arguments.sh	WIRED	-	-	-
test_gate_raku_parse_census_measures_over_a_printed_denominator.sh	WIRED	-	-	-
test_gate_raku_port_trace.sh	WIRED	-	-	-
test_gate_raku_roast_ablation_ranker.sh	WIRED	-	-	-
test_gate_raku_roast_bucket_names_the_stage_the_file_died_in.sh	WIRED	-	-	-
test_gate_raku_unicode_lexemes.sh	WIRED	-	-	-
test_gate_readme_grid_cell_is_a_multiple_not_the_ratio.sh	WIRED	-	-	-
test_gate_readme_suite_table_matches_suites_tsv.sh	WIRED	-	-	-
test_gate_reb_port_trace.sh	WIRED	-	-	-
test_gate_rebus_bench_runner_holds_the_ref_on_every_angle.sh	WIRED	-	-	-
test_gate_rebus_derived_refs_match_their_rival_oracle.sh	WIRED	-	-	-
test_gate_ref_cutters_refuse_a_dead_oracle.sh	WIRED	-	-	-
test_gate_right_sealed_defer_beta_no_double_teardown.sh	WIRED	-	-	-
test_gate_rtcc_claimed_regs.sh	WIRED	-	-	-
test_gate_rtx_calls_carry_no_veneer.sh	WIRED	-	-	-
test_gate_rtx_entries_keep_the_rtcc_four.sh	WIRED	-	-	-
test_gate_runners_refuse_on_a_stale_binary.sh	WIRED	-	-	-
test_gate_runtime_trampolines_enter_generated_code_16_byte_aligned.sh	WIRED	-	-	-
test_gate_s4e_assign_refuses_an_unrunnable_done_when.sh	WIRED	-	-	-
test_gate_s4e_done_rows_carry_a_computed_receipt.sh	WIRED	-	-	-
test_gate_s4e_done_timeout_is_a_refusal.sh	WIRED	-	-	-
test_gate_s4e_donewhen_refuses_when_compiler_absent.sh	WIRED	-	-	-
test_gate_s4e_donewhen_runs_the_whole_criterion.sh	WIRED	-	-	-
test_gate_s4e_next_any_lane_fallback_refuses_a_seat_with_no_language.sh	WIRED	-	-	-
test_gate_s4e_next_honours_owner.sh	WIRED	-	-	-
test_gate_s4e_next_rank_cap_for_seats.sh	WIRED	-	-	-
test_gate_s4e_next_refuses_a_parked_language_under_the_order_of_work.sh	WIRED	-	-	-
test_gate_s4e_next_refuses_hq_under_ceo_mode.sh	WIRED	-	-	-
test_gate_s4e_next_tiebreak_by_mint_time.sh	WIRED	-	-	-
test_gate_s4e_picker_v2.sh	WIRED	-	-	-
test_gate_s4e_unclaim_keeps_park.sh	WIRED	-	-	-
test_gate_s_artifact_drift_ignores_the_build_path.sh	WIRED	-	-	-
test_gate_same_suite_ref_agreement.sh	WIRED	-	-	-
test_gate_sc_port_trace.sh	WIRED	-	-	-
test_gate_score_column_semantics.sh	WIRED	-	-	-
test_gate_score_inventory_clauses_never_vanish.sh	WIRED	-	-	-
test_gate_score_md_parses_and_github_is_marker_free.sh	WIRED	-	-	-
test_gate_score_row_criterion_change_is_stamped.sh	WIRED	-	-	-
test_gate_score_row_denominator_includes_xfails.sh	WIRED	-	-	-
test_gate_score_row_fold_marker_names_the_superseded_stamp.sh	WIRED	-	-	-
test_gate_score_row_only_the_one_runner_writes.sh	WIRED	-	-	-
test_gate_score_row_rewrites_in_place.sh	WIRED	-	-	-
test_gate_score_row_stamps_the_tree_it_graded.sh	WIRED	-	-	-
test_gate_score_row_text_splices_are_assigned.sh	WIRED	-	-	-
test_gate_score_row_write_lands_display_and_grid_or_neither.sh	WIRED	-	-	-
test_gate_score_row_write_names_the_lane_owner_from_mode.sh	WIRED	-	-	-
test_gate_score_tables_agree.sh	WIRED	-	-	-
test_gate_score_unreadable_package_is_marked.sh	WIRED	-	-	-
test_gate_scrip_sizes_the_heap_with_d_and_i.sh	WIRED	-	-	-
test_gate_scrip_switches_are_spitbols.sh	WIRED	-	-	-
test_gate_seat_identity_one_map.sh	WIRED	-	-	-
test_gate_send_prose_requires_stdin.sh	WIRED	-	-	-
test_gate_setexit_handler_return_resumes_the_raising_activation.sh	WIRED	-	-	-
test_gate_setexit_unwind_every_errjmp_guard_continues_the_unwind.sh	WIRED	-	-	-
test_gate_shared_builtin_id_table_is_self_consistent.sh	WIRED	-	-	-
test_gate_sm_dead.sh	WIRED	-	-	-
test_gate_sn4_call_scope_rides_the_strict_field_not_an_opcode_flip.sh	WIRED	-	-	-
test_gate_sn4_replacement_releases_its_post_match_spine.sh	WIRED	-	-	-
test_gate_snc_a_label_at_end_of_file_is_a_statement.sh	WIRED	-	-	-
test_gate_snc_two_nreturn_functions_link_in_m4.sh	WIRED	-	-	-
test_gate_sno_a_by_name_call_survives_collect.sh	WIRED	-	-	-
test_gate_sno_a_call_saves_binds_and_restores_an_io_associated_name_without_io.sh	WIRED	-	-	-
test_gate_sno_a_call_through_an_opsyn_alias_is_the_functions_own_call.sh	WIRED	-	-	-
test_gate_sno_a_capture_slices_the_subject_and_table_convert_mkpat_take_the_direct_table.sh	WIRED	-	-	-
test_gate_sno_a_captured_number_is_numeric_in_every_coercion_path.sh	WIRED	-	-	-
test_gate_sno_a_continuation_after_a_label_only_line_continues_that_statement.sh	WIRED	-	-	-
test_gate_sno_a_data_field_access_takes_one_lookup_and_a_field_store_allocates_nothing.sh	WIRED	-	-	-
test_gate_sno_a_deferred_call_capture_finds_its_procedure_once.sh	WIRED	-	-	-
test_gate_sno_a_deferred_name_call_in_a_wide_alternation_survives_the_switch.sh	WIRED	-	-	-
test_gate_sno_a_dynamic_function_called_from_a_code_built_function_returns_its_value.sh	WIRED	-	-	-
test_gate_sno_a_field_function_call_takes_the_name_entry.sh	WIRED	-	-	-
test_gate_sno_a_label_hook_on_a_failure_edge_rides_the_spine.sh	WIRED	-	-	-
test_gate_sno_a_real_that_overflows_is_not_a_value.sh	WIRED	-	-	-
test_gate_sno_a_table_keyed_by_a_name_finds_it_through_any_name_of_that_variable.sh	WIRED	-	-	-
test_gate_sno_a_unary_and_a_binary_opsyn_of_one_operator_are_two_functions.sh	WIRED	-	-	-
test_gate_sno_an_array_element_read_or_store_allocates_nothing.sh	WIRED	-	-	-
test_gate_sno_an_error_inside_eval_publishes_its_own_text.sh	WIRED	-	-	-
test_gate_sno_an_immediate_assignment_to_a_global_stores_into_its_gva_cell.sh	WIRED	-	-	-
test_gate_sno_an_integer_string_operand_takes_the_integer_fast_path.sh	WIRED	-	-	-
test_gate_sno_an_opsyn_operator_whose_function_freturns_fails.sh	WIRED	-	-	-
test_gate_sno_an_output_associated_variable_keeps_the_value_it_was_assigned.sh	WIRED	-	-	-
test_gate_sno_by_name_paths_find_once_dollar_apply_eval.sh	WIRED	-	-	-
test_gate_sno_byname_goto_zeta_unwind_in_a_loop.sh	WIRED	-	-	-
test_gate_sno_captured_substring_compares_by_its_own_length.sh	WIRED	-	-	-
test_gate_sno_chain_entry_establishes_the_pend_top_cold_and_preserves_it_mid_match.sh	WIRED	-	-	-
test_gate_sno_code_statements_are_numbered_after_every_statement_compiled_before_them.sh	WIRED	-	-	-
test_gate_sno_convert_of_a_matched_substring_is_that_substring.sh	WIRED	-	-	-
test_gate_sno_cset_from_a_string_view_uses_its_length.sh	WIRED	-	-	-
test_gate_sno_data_type_named_list_is_a_record.sh	WIRED	-	-	-
test_gate_sno_deferred_capture_keeps_the_name_save_stack_balanced.sh	WIRED	-	-	-
test_gate_sno_deferred_goto_from_match_inside_define.sh	WIRED	-	-	-
test_gate_sno_deferred_pattern_primitive_arg.sh	WIRED	-	-	-
test_gate_sno_deferred_replacement_keeps_its_capture_mark.sh	WIRED	-	-	-
test_gate_sno_define_entry_label_rebinds_at_runtime.sh	WIRED	-	-	-
test_gate_sno_dump_matches_spitbol.sh	WIRED	-	-	-
test_gate_sno_eval_fails_when_its_expression_fails.sh	WIRED	-	-	-
test_gate_sno_eval_of_a_converted_expression_keeps_the_replacement_pointer.sh	WIRED	-	-	-
test_gate_sno_every_real_overflow_in_the_family_raises.sh	WIRED	-	-	-
test_gate_sno_every_unused_operator_opsyn_names_calls_its_function.sh	WIRED	-	-	-
test_gate_sno_fence_body_dynamic_operand.sh	WIRED	-	-	-
test_gate_sno_field_function_with_no_argument_raises_041_not_022.sh	WIRED	-	-	-
test_gate_sno_fnclevel_is_mirrored_at_every_level_move_not_only_in_the_gva_shim.sh	WIRED	-	-	-
test_gate_sno_goto_with_no_preceding_error.sh	WIRED	-	-	-
test_gate_sno_ident_and_the_fused_table_store_take_the_asm_entries.sh	WIRED	-	-	-
test_gate_sno_io_assoc_channel_and_filespec.sh	WIRED	-	-	-
test_gate_sno_keyword_spelling_is_case_sensitive.sh	WIRED	-	-	-
test_gate_sno_leaf_builtins_dispatch_directly.sh	WIRED	-	-	-
test_gate_sno_lex_compare_binary_safe.sh	WIRED	-	-	-
test_gate_sno_match_operator_composes_in_value_position.sh	WIRED	-	-	-
test_gate_sno_match_region_watermark_is_spent_on_every_exit_edge.sh	WIRED	-	-	-
test_gate_sno_mode4_code_call_inherits_the_scc_taint.sh	WIRED	-	-	-
test_gate_sno_package_runners_append_progress_rows.sh	WIRED	-	-	-
test_gate_sno_pattern_position_expression.sh	WIRED	-	-	-
test_gate_sno_port_trace_oracle_diff.sh	WIRED	-	-	-
test_gate_sno_pos_rpos_dynamic_operand.sh	WIRED	-	-	-
test_gate_sno_real_literal_overflow_is_a_parse_error.sh	WIRED	-	-	-
test_gate_sno_repl_lvalue_subject.sh	WIRED	-	-	-
test_gate_sno_rewind_on_an_unopened_unit_raises_174.sh	WIRED	-	-	-
test_gate_sno_rtntype_is_set_by_an_asm_leaf.sh	WIRED	-	-	-
test_gate_sno_runtime_define.sh	WIRED	-	-	-
test_gate_sno_setexit_resume_matches_oracle.sh	WIRED	-	-	-
test_gate_sno_statement_mark_mode_releases_the_hook_residue_before_the_statement.sh	WIRED	-	-	-
test_gate_sno_stcount_counts_statements_inside_code_fragments.sh	WIRED	-	-	-
test_gate_sno_subscripted_replacement_does_not_leak_the_spine.sh	WIRED	-	-	-
test_gate_sno_system_fn_table_is_sorted.sh	WIRED	-	-	-
test_gate_sno_terminal_read_fails_without_a_tty.sh	WIRED	-	-	-
test_gate_sno_the_bid_entry_calls_the_builtin_body_through_the_direct_table.sh	WIRED	-	-	-
test_gate_sno_the_null_string_is_one_table_key.sh	WIRED	-	-	-
test_gate_sno_trace_access_fires_on_a_plain_global_read_via_compile_time_gva_demotion.sh	WIRED	-	-	-
test_gate_sno_trace_access_fires_on_a_reference_and_is_silent_on_an_assignment.sh	WIRED	-	-	-
